กฎมนเทียรบาล	๒๕๔๒	(กฎ) น. ข้อบัญญัติพิเศษเกี่ยวกับพระราชฐาน พระราชวงศ์ และระเบียบการปกครองในราชสํานัก, โบราณใช้ว่า กฎมณเฑียรบาล หรือ กฎมณเทียรบาล ก็มี.
กฎมนเทียรบาล	๒๕๕๔	ข้อบัญญัติพิเศษเกี่ยวกับพระราชฐาน พระราชวงศ์ และระเบียบการปกครองในราชสำนัก, โบราณใช้ว่า กฎมณเฑียรบาล หรือ กฎมณเทียรบาล ก็มี.
กฎมนเทียรบาล	๒๕๖๙	(โบ) กฎมณเฑียรบาล.
กฎยุทธวินัย	๒๕๔๒	(กฎ; เลิก) น. ชื่อย่อของกฎว่าด้วยยุทธวินัยและการลงอาญาทหารบกฐานละเมิดยุทธวินัย.
กฎศีลธรรม	๒๕๔๒	น. กฎว่าด้วยการกระทำที่ถูกต้องและไม่ถูกต้องทางศีลธรรม.
กฎศีลธรรม	๒๕๕๔	กฎว่าด้วยการกระทำที่ถูกต้องและไม่ถูกต้องทางศีลธรรม.
กฎศีลธรรม	๒๕๖๙	กฎว่าด้วยการกระทำที่ถูกต้องและไม่ถูกต้องทางศีลธรรม.
กฎหมาย	๒๕๔๒	(กฎ) น. กฎที่สถาบันหรือผู้มีอํานาจสูงสุดในรัฐตราขึ้น หรือที่เกิดขึ้นจากจารีตประเพณีอันเป็นที่ยอมรับนับถือ เพื่อใช้ในการบริหารประเทศ เพื่อใช้บังคับบุคคลให้ปฏิบัติตาม หรือเพื่อกําหนดระเบียบแห่งความสัมพันธ์ระหว่างบุคคลหรือระหว่างบุคคลกับรัฐ.<2t>(โบ) ก. จดบันทึกไว้เป็นหลักฐาน เช่น สั่งให้นายอินกฎหมายผู้มีชื่อทั้งนี้ไว้. (พงศ. อยุธยา), ทําหนังสือเป็นหลักฐาน เช่น อนึ่ง มีผู้ทําหนังสือร้องเรียนกฎหมายว่า.... (พระราชกําหนดเก่า); ออกหมายกําหนด เช่น ให้มหาดไทยกลาโหมกฎหมายบอกแก่ตระลาการ ถ้ากฎหมายมิทั่ว จะเอาตัวผู้กฎหมายลงโทษ. (พระราชกําหนดเก่า); กฎหมายงานพระบรมศพครั้งกรุงเก่า; ตราสั่ง เช่น จึ่งกฎหมายให้สามไป เดือนหนึ่งจอมไตร ดํารัสให้เร่งคืนมา. (พากย์); กําหนดขีดขั้น เช่น ให้ปลูกโรงรจนาใน นอกหน้าศาลชัย ให้ตั้งพิกัดกฎหมาย. (พากย์).
กฎหมาย	๒๕๕๔	กฎเกณฑ์ที่ผู้มีอำนาจตราขึ้นเพื่อใช้บังคับบุคคลให้ปฏิบัติตามเป็นการทั่วไป ผู้ใดไม่ปฏิบัติตามย่อมได้รับผลร้าย กฎหมายอาจตราขึ้นเพื่อกำหนดระเบียบแห่งความสัมพันธ์ระหว่างบุคคลหรือระหว่างบุคคลกับรัฐ หรือเพื่อใช้ในการบริหารประเทศ กฎหมายอาจเกิดจากจารีตประเพณีอันเป็นที่ยอมรับนับถือกันก็ได้.
กฎหมาย	๒๕๖๙	(กฎ) กฎเกณฑ์ที่ผู้มีอำนาจตราขึ้นเพื่อใช้บังคับบุคคลให้ปฏิบัติตามเป็นการทั่วไป ผู้ใดไม่ปฏิบัติตามย่อมได้รับผลร้าย กฎหมายอาจตราขึ้นเพื่อกำหนดระเบียบแห่งความสัมพันธ์ระหว่างบุคคลหรือระหว่างบุคคลกับรัฐ หรือเพื่อใช้ในการบริหารประเทศ กฎหมายอาจเกิดจากจารีตประเพณีอันเป็นที่ยอมรับนับถือกันก็ได้.
